start_time,recon_error,is_anomaly
2013-12-24 03:32:00,0.023659343,0
2013-12-24 05:40:00,0.003870068,0
2013-12-24 06:12:00,0.0014646446,0
2013-12-24 06:44:00,0.00090656895,0
2013-12-24 07:16:00,0.0005573242,0
2013-12-24 07:48:00,0.00042692482,0
2013-12-24 08:20:00,0.0004344876,0
2013-12-24 08:52:00,0.00041692413,0
2013-12-24 09:24:00,0.000495167,0
2013-12-24 09:56:00,0.0005364323,0
2013-12-24 11:00:00,0.0053576767,0
2013-12-24 12:04:00,0.008677859,0
2013-12-24 13:40:00,0.008429725,0
2013-12-24 14:12:00,0.008478121,0
2013-12-24 16:20:00,0.0034021498,0
2013-12-24 17:56:00,0.025873361,0
2013-12-24 18:28:00,0.01674927,0
2013-12-24 19:00:00,0.020943755,0
2013-12-24 19:32:00,0.020241795,0
2013-12-24 20:04:00,0.02242146,0
2013-12-24 21:08:00,0.023455733,0
2013-12-24 21:40:00,0.035771504,0
2013-12-24 22:12:00,0.02214728,0
2013-12-24 22:44:00,0.020764694,0
2013-12-24 23:48:00,0.027108276,0
2013-12-25 01:24:00,0.022965925,0
2013-12-25 01:56:00,0.010278438,0
2013-12-25 02:28:00,0.010335584,0
2013-12-25 03:00:00,0.010313295,0
2013-12-25 03:32:00,0.0009864487,0
2013-12-25 04:36:00,0.0010725107,0
2013-12-25 05:08:00,0.0010243346,0
2013-12-25 06:12:00,0.00085631886,0
2013-12-25 06:44:00,0.00075248396,0
2013-12-25 07:16:00,0.0006767074,0
2013-12-25 08:20:00,0.00061437057,0
2013-12-25 09:24:00,0.00067624555,0
2013-12-25 11:00:00,0.00046801887,0
2013-12-25 11:32:00,0.000509702,0
2013-12-25 12:04:00,0.00060983136,0
2013-12-25 12:36:00,0.0010622309,0
2013-12-25 13:08:00,0.0020194515,0
2013-12-25 13:40:00,0.0025810818,0
2013-12-25 15:16:00,0.019364832,0
2013-12-25 16:20:00,0.019332372,0
2013-12-25 16:52:00,0.018798882,0
2013-12-25 17:56:00,0.019642446,0
2013-12-25 18:28:00,0.020309579,0
2013-12-25 20:36:00,0.005062334,0
2013-12-25 21:08:00,0.0053897183,0
